,Date,Tm,Home_Away,Opp,R,W-L,Rank,GB,D/N,Streak,Wins,Losses,DoubleHeader
48,20120528,8,0,10,7.0,0.6206896551724138,4.0,13.0,1,1,18,29,1
49,20120530,8,0,10,13.0,0.6551724137931034,4.0,13.0,1,2,19,29,0
50,20120531,8,0,10,11.0,0.6896551724137931,4.0,11.5,1,3,20,29,0
51,20120601,8,0,13,13.0,0.7241379310344828,4.0,10.5,1,4,21,29,0
52,20120602,8,0,13,2.0,0.7586206896551724,4.0,9.5,0,5,22,29,0
53,20120603,8,0,13,3.0,0.7333333333333333,4.0,10.5,0,-1,22,30,0
54,20120604,8,1,0,4.0,0.7666666666666667,4.0,9.5,1,1,23,30,0
55,20120605,8,1,0,0.0,0.8,4.0,9.5,1,2,24,30,0
56,20120606,8,1,0,1.0,0.7741935483870968,4.0,10.5,1,-1,24,31,0
57,20120608,8,0,12,2.0,0.75,4.0,11.5,1,-2,24,32,0
58,20120609,8,0,12,5.0,0.7272727272727273,4.0,12.0,0,-3,24,33,0
59,20120610,8,0,12,8.0,0.7058823529411765,4.0,13.0,0,-4,24,34,0
60,20120612,8,0,19,5.0,0.6857142857142857,4.0,14.0,1,-5,24,35,0
61,20120613,8,0,19,8.0,0.6666666666666666,4.0,14.5,1,-6,24,36,0
62,20120614,8,0,19,2.0,0.6486486486486487,4.0,14.5,0,-7,24,37,0
63,20120615,8,1,9,12.0,0.631578947368421,4.0,15.0,1,-8,24,38,0
64,20120616,8,1,9,1.0,0.6578947368421053,4.0,15.0,0,1,25,38,0
65,20120617,8,1,9,0.0,0.6410256410256411,4.0,15.0,0,-1,25,39,0
66,20120619,8,1,20,2.0,0.625,4.0,16.0,1,-2,25,40,0
67,20120620,8,1,20,6.0,0.6097560975609756,4.0,16.0,1,-3,25,41,0
68,20120621,8,1,20,4.0,0.5952380952380952,4.0,16.0,1,-4,25,42,0
69,20120622,8,1,27,1.0,0.6190476190476191,4.0,15.0,1,1,26,42,0
70,20120623,8,1,27,11.0,0.6046511627906976,4.0,15.0,0,-1,26,43,0
71,20120624,8,1,27,2.0,0.627906976744186,4.0,15.0,1,1,27,43,0
72,20120625,8,0,29,4.0,0.6136363636363636,4.0,15.0,1,-1,27,44,0
73,20120626,8,0,29,5.0,0.6363636363636364,4.0,14.0,1,1,28,44,0
74,20120627,8,0,29,5.0,0.6222222222222222,4.0,14.0,1,-1,28,45,0
75,20120628,8,0,29,11.0,0.6086956521739131,4.0,14.0,0,-2,28,46,0
