,Date,Tm,Home_Away,Opp,R,RA,W-L,Rank,GB,D/N,Streak
11,"Tuesday, Apr 19",CLE,Home,SEA,3.0,2.0,6-5,4.0,2.0,N,1
12,"Wednesday, Apr 20",CLE,Home,SEA,1.0,2.0,6-6,4.0,2.5,N,-1
13,"Thursday, Apr 21",CLE,Home,SEA,7.0,10.0,6-7,4.0,3.0,D,-2
14,"Friday, Apr 22",CLE,@,DET,2.0,1.0,7-7,4.0,3.0,N,1
15,"Saturday, Apr 23",CLE,@,DET,10.0,1.0,8-7,3.0,2.5,D,2
16,"Sunday, Apr 24",CLE,@,DET,6.0,3.0,9-7,3.0,2.5,D,3
17,"Monday, Apr 25",CLE,@,MIN,3.0,4.0,9-8,3.0,3.5,N,-1
18,"Tuesday, Apr 26",CLE,@,MIN,5.0,6.0,9-9,3.0,4.5,N,-2
19,"Wednesday, Apr 27",CLE,@,MIN,6.0,5.0,10-9,3.0,4.5,N,1
20,"Friday, Apr 29",CLE,@,PHI,3.0,4.0,10-10,4.0,4.0,N,-1
21,"Saturday, Apr 30",CLE,@,PHI,3.0,4.0,10-11,4.0,5.0,N,-2
22,"Sunday, May 1",CLE,@,PHI,1.0,2.0,10-12,4.0,6.0,D,-3
23,"Tuesday, May 3",CLE,Home,DET,7.0,3.0,11-12,4.0,6.0,N,1
24,"Wednesday, May 4",CLE,Home,DET,4.0,0.0,12-12,4.0,5.0,N,2
25,"Thursday, May 5",CLE,Home,DET,9.0,4.0,13-12,2.0,4.0,N,3
26,"Friday, May 6",CLE,Home,KCR,7.0,1.0,14-12,2.0,4.0,N,4
27,"Saturday, May 7",CLE,Home,KCR,0.0,7.0,14-13,2.0,5.0,D,-1
28,"Sunday, May 8",CLE,Home,KCR,5.0,4.0,15-13,2.0,5.0,D,1
29,"Monday, May 9",CLE,@,HOU,1.0,7.0,15-14,2.0,6.0,N,-1
30,"Tuesday, May 10",CLE,@,HOU,4.0,0.0,16-14,2.0,5.0,N,1
31,"Wednesday, May 11",CLE,@,HOU,3.0,5.0,16-15,2.0,5.0,D,-1
32,"Friday, May 13",CLE,Home,MIN,7.0,6.0,17-15,2.0,5.0,N,1
33,"Saturday, May 14",CLE,Home,MIN,3.0,6.0,17-16,2.0,5.0,D,-1
34,"Sunday, May 15",CLE,Home,MIN,1.0,5.0,17-17,2.0,5.0,D,-2
35,"Monday, May 16",CLE,Home,CIN,15.0,6.0,18-17,2.0,4.5,N,1
36,"Tuesday, May 17",CLE,Home,CIN,13.0,1.0,19-17,2.0,3.5,N,2
37,"Wednesday, May 18",CLE,@,CIN,8.0,7.0,20-17,2.0,2.5,N,3
38,"Thursday, May 19",CLE,@,CIN,7.0,2.0,21-17,2.0,2.5,N,4
39,"Friday, May 20",CLE,@,BOS,4.0,2.0,22-17,2.0,1.5,N,5
40,"Saturday, May 21",CLE,@,BOS,1.0,9.0,22-18,2.0,1.5,D,-1
41,"Sunday, May 22",CLE,@,BOS,2.0,5.0,22-19,2.0,2.5,D,-2
42,"Monday, May 23 (1)",CLE,@,CHW,6.0,7.0,22-20,2.0,2.5,D,-3
43,"Monday, May 23 (2)",CLE,@,CHW,5.0,1.0,23-20,2.0,2.5,N,1
44,"Tuesday, May 24",CLE,@,CHW,6.0,2.0,24-20,2.0,1.5,N,2
45,"Wednesday, May 25",CLE,@,CHW,4.0,3.0,25-20,2.0,0.5,D,3
46,"Friday, May 27",CLE,Home,BAL,4.0,6.0,25-21,2.0,0.5,N,-1
47,"Saturday, May 28",CLE,Home,BAL,11.0,4.0,26-21,1.0,up 0.5,D,1
48,"Sunday, May 29",CLE,Home,BAL,4.0,6.0,26-22,2.0,0.5,D,-1
49,"Monday, May 30",CLE,Home,TEX,2.0,9.0,26-23,2.0,1.5,N,-2
50,"Tuesday, May 31",CLE,Home,TEX,3.0,7.0,26-24,3.0,2.5,N,-3
51,"Wednesday, Jun 1",CLE,Home,TEX,5.0,4.0,27-24,3.0,2.5,N,1
52,"Thursday, Jun 2",CLE,Home,KCR,5.0,4.0,28-24,2.0,1.5,N,2
53,"Friday, Jun 3",CLE,Home,KCR,6.0,1.0,29-24,2.0,0.5,N,3
54,"Saturday, Jun 4",CLE,Home,KCR,7.0,1.0,30-24,1.0,up 0.5,N,4
55,"Sunday, Jun 5",CLE,Home,KCR,7.0,0.0,31-24,1.0,up 1.5,D,5
56,"Monday, Jun 6",CLE,@,SEA,3.0,1.0,32-24,1.0,up 2.5,N,6
57,"Tuesday, Jun 7",CLE,@,SEA,1.0,7.0,32-25,1.0,up 2.5,N,-1
58,"Wednesday, Jun 8",CLE,@,SEA,0.0,5.0,32-26,1.0,up 2.5,N,-2
59,"Thursday, Jun 9",CLE,@,SEA,5.0,3.0,33-26,1.0,up 3.0,N,1
60,"Friday, Jun 10",CLE,@,LAA,6.0,2.0,34-26,1.0,up 3.5,N,2
61,"Saturday, Jun 11",CLE,@,LAA,3.0,4.0,34-27,1.0,up 3.0,N,-1
62,"Sunday, Jun 12",CLE,@,LAA,8.0,3.0,35-27,1.0,up 3.0,D,1
63,"Monday, Jun 13",CLE,@,KCR,1.0,2.0,35-28,1.0,up 2.0,N,-1
64,"Tuesday, Jun 14",CLE,@,KCR,2.0,3.0,35-29,1.0,up 1.0,N,-2
65,"Wednesday, Jun 15",CLE,@,KCR,4.0,9.0,35-30,1.0,Tied,N,-3
66,"Friday, Jun 17",CLE,Home,CHW,3.0,2.0,36-30,1.0,up 0.5,N,1
67,"Saturday, Jun 18",CLE,Home,CHW,13.0,2.0,37-30,1.0,up 0.5,N,2
68,"Sunday, Jun 19",CLE,Home,CHW,3.0,2.0,38-30,1.0,up 0.5,D,3
69,"Monday, Jun 20",CLE,Home,TBR,7.0,4.0,39-30,1.0,up 1.0,N,4
70,"Tuesday, Jun 21",CLE,Home,TBR,6.0,0.0,40-30,1.0,up 2.0,N,5
71,"Wednesday, Jun 22",CLE,Home,TBR,6.0,1.0,41-30,1.0,up 3.0,N,6
72,"Friday, Jun 24",CLE,@,DET,7.0,5.0,42-30,1.0,up 4.0,N,7
73,"Saturday, Jun 25",CLE,@,DET,6.0,0.0,43-30,1.0,up 5.0,D,8
74,"Sunday, Jun 26",CLE,@,DET,9.0,3.0,44-30,1.0,up 5.0,D,9
75,"Monday, Jun 27",CLE,@,ATL,8.0,3.0,45-30,1.0,up 5.0,N,10
76,"Tuesday, Jun 28",CLE,@,ATL,5.0,3.0,46-30,1.0,up 6.0,N,11
77,"Wednesday, Jun 29",CLE,@,ATL,3.0,0.0,47-30,1.0,up 6.0,N,12
78,"Thursday, Jun 30",CLE,@,TOR,4.0,1.0,48-30,1.0,up 6.0,N,13
79,"Friday, Jul 1",CLE,@,TOR,2.0,1.0,49-30,1.0,up 7.0,D,14
80,"Saturday, Jul 2",CLE,@,TOR,6.0,9.0,49-31,1.0,up 6.0,D,-1
81,"Sunday, Jul 3",CLE,@,TOR,1.0,17.0,49-32,1.0,up 5.5,D,-2
82,"Monday, Jul 4",CLE,Home,DET,5.0,3.0,50-32,1.0,up 6.5,N,1
83,"Tuesday, Jul 5",CLE,Home,DET,12.0,1.0,51-32,1.0,up 7.5,N,2
84,"Wednesday, Jul 6",CLE,Home,DET,2.0,12.0,51-33,1.0,up 6.5,D,-1
85,"Thursday, Jul 7",CLE,Home,NYY,4.0,5.0,51-34,1.0,up 6.5,N,-2
86,"Friday, Jul 8",CLE,Home,NYY,10.0,2.0,52-34,1.0,up 7.5,N,1
87,"Saturday, Jul 9",CLE,Home,NYY,6.0,7.0,52-35,1.0,up 6.5,D,-1
88,"Sunday, Jul 10",CLE,Home,NYY,7.0,11.0,52-36,1.0,up 6.5,D,-2
89,"Friday, Jul 15",CLE,@,MIN,5.0,2.0,53-36,1.0,up 6.5,N,1
90,"Saturday, Jul 16",CLE,@,MIN,4.0,5.0,53-37,1.0,up 6.5,N,-1
91,"Sunday, Jul 17",CLE,@,MIN,6.0,1.0,54-37,1.0,up 6.5,D,1
92,"Monday, Jul 18",CLE,@,KCR,3.0,7.0,54-38,1.0,up 5.5,N,-1
93,"Tuesday, Jul 19",CLE,@,KCR,7.0,3.0,55-38,1.0,up 6.5,N,1
94,"Wednesday, Jul 20",CLE,@,KCR,11.0,4.0,56-38,1.0,up 7.5,D,2
95,"Friday, Jul 22",CLE,@,BAL,1.0,5.0,56-39,1.0,up 6.0,N,-1
96,"Saturday, Jul 23",CLE,@,BAL,2.0,5.0,56-40,1.0,up 6.0,N,-2
97,"Sunday, Jul 24",CLE,@,BAL,3.0,5.0,56-41,1.0,up 6.0,D,-3
98,"Tuesday, Jul 26",CLE,Home,WSN,7.0,6.0,57-41,1.0,up 5.5,N,1
99,"Wednesday, Jul 27",CLE,Home,WSN,1.0,4.0,57-42,1.0,up 4.5,D,-1
100,"Friday, Jul 29",CLE,Home,OAK,5.0,3.0,58-42,1.0,up 4.5,N,1
101,"Saturday, Jul 30",CLE,Home,OAK,6.0,3.0,59-42,1.0,up 4.5,N,2
102,"Sunday, Jul 31",CLE,Home,OAK,8.0,0.0,60-42,1.0,up 4.5,D,3
103,"Monday, Aug 1",CLE,Home,MIN,5.0,12.0,60-43,1.0,up 4.0,N,-1
104,"Tuesday, Aug 2",CLE,Home,MIN,6.0,10.0,60-44,1.0,up 3.0,N,-2
105,"Wednesday, Aug 3",CLE,Home,MIN,5.0,13.0,60-45,1.0,up 2.0,N,-3
106,"Thursday, Aug 4",CLE,Home,MIN,9.0,2.0,61-45,1.0,up 3.0,D,1
107,"Friday, Aug 5",CLE,@,NYY,7.0,13.0,61-46,1.0,up 2.0,N,-1
108,"Saturday, Aug 6",CLE,@,NYY,5.0,2.0,62-46,1.0,up 2.0,D,1
109,"Sunday, Aug 7",CLE,@,NYY,2.0,3.0,62-47,1.0,up 2.0,D,-1
110,"Tuesday, Aug 9",CLE,@,WSN,3.0,1.0,63-47,1.0,up 3.5,N,1
111,"Wednesday, Aug 10",CLE,@,WSN,4.0,7.0,63-48,1.0,up 3.5,D,-1
112,"Thursday, Aug 11",CLE,Home,LAA,14.0,4.0,64-48,1.0,up 4.0,N,1
113,"Friday, Aug 12",CLE,Home,LAA,13.0,3.0,65-48,1.0,up 5.0,N,2
114,"Saturday, Aug 13",CLE,Home,LAA,5.0,1.0,66-48,1.0,up 5.0,N,3
115,"Sunday, Aug 14",CLE,Home,LAA,5.0,4.0,67-48,1.0,up 5.0,D,4
116,"Monday, Aug 15",CLE,Home,BOS,2.0,3.0,67-49,1.0,up 5.0,D,-1
117,"Tuesday, Aug 16",CLE,Home,CHW,3.0,1.0,68-49,1.0,up 6.0,N,1
118,"Wednesday, Aug 17",CLE,Home,CHW,7.0,10.0,68-50,1.0,up 6.0,N,-1
119,"Thursday, Aug 18",CLE,Home,CHW,5.0,4.0,69-50,1.0,up 6.0,N,1
120,"Friday, Aug 19",CLE,Home,TOR,3.0,2.0,70-50,1.0,up 7.0,N,2
121,"Saturday, Aug 20",CLE,Home,TOR,5.0,6.0,70-51,1.0,up 7.0,N,-1
122,"Sunday, Aug 21",CLE,Home,TOR,3.0,2.0,71-51,1.0,up 7.0,D,1
123,"Monday, Aug 22",CLE,@,OAK,1.0,0.0,72-51,1.0,up 7.5,N,2
124,"Tuesday, Aug 23",CLE,@,OAK,1.0,9.0,72-52,1.0,up 6.5,N,-1
125,"Wednesday, Aug 24",CLE,@,OAK,1.0,5.0,72-53,1.0,up 5.5,D,-2
126,"Thursday, Aug 25",CLE,@,TEX,0.0,9.0,72-54,1.0,up 4.5,N,-3
127,"Friday, Aug 26",CLE,@,TEX,12.0,1.0,73-54,1.0,up 4.5,N,1
128,"Saturday, Aug 27",CLE,@,TEX,0.0,7.0,73-55,1.0,up 4.5,N,-1
129,"Sunday, Aug 28",CLE,@,TEX,1.0,2.0,73-56,1.0,up 4.5,D,-2
130,"Monday, Aug 29",CLE,Home,MIN,1.0,0.0,74-56,1.0,up 4.5,N,1
131,"Tuesday, Aug 30",CLE,Home,MIN,5.0,4.0,75-56,1.0,up 4.5,N,2
132,"Wednesday, Aug 31",CLE,Home,MIN,8.0,4.0,76-56,1.0,up 4.5,N,3
133,"Friday, Sep 2",CLE,Home,MIA,6.0,2.0,77-56,1.0,up 4.5,N,4
134,"Saturday, Sep 3",CLE,Home,MIA,8.0,3.0,78-56,1.0,up 5.5,N,5
135,"Sunday, Sep 4",CLE,Home,MIA,6.0,5.0,79-56,1.0,up 5.5,D,6
136,"Monday, Sep 5",CLE,Home,HOU,2.0,6.0,79-57,1.0,up 4.5,N,-1
137,"Tuesday, Sep 6",CLE,Home,HOU,3.0,4.0,79-58,1.0,up 4.5,N,-2
138,"Wednesday, Sep 7",CLE,Home,HOU,6.0,5.0,80-58,1.0,up 5.5,N,1
139,"Thursday, Sep 8",CLE,Home,HOU,10.0,7.0,81-58,1.0,up 6.0,D,2
140,"Friday, Sep 9",CLE,@,MIN,5.0,4.0,82-58,1.0,up 6.0,N,3
141,"Saturday, Sep 10",CLE,@,MIN,1.0,2.0,82-59,1.0,up 6.0,N,-1
142,"Sunday, Sep 11",CLE,@,MIN,7.0,1.0,83-59,1.0,up 7.0,D,1
143,"Monday, Sep 12",CLE,@,CHW,4.0,11.0,83-60,1.0,up 6.0,N,-1
144,"Tuesday, Sep 13",CLE,@,CHW,1.0,8.0,83-61,1.0,up 6.0,N,-2
145,"Wednesday, Sep 14",CLE,@,CHW,6.0,1.0,84-61,1.0,up 6.0,N,1
146,"Thursday, Sep 15",CLE,@,CHW,1.0,2.0,84-62,1.0,up 6.0,D,-1
147,"Friday, Sep 16",CLE,Home,DET,11.0,4.0,85-62,1.0,up 7.0,N,1
148,"Saturday, Sep 17",CLE,Home,DET,1.0,0.0,86-62,1.0,up 8.0,D,2
149,"Sunday, Sep 18",CLE,Home,DET,5.0,9.0,86-63,1.0,up 7.0,D,-1
150,"Tuesday, Sep 20",CLE,Home,KCR,2.0,1.0,87-63,1.0,up 7.0,N,1
151,"Wednesday, Sep 21",CLE,Home,KCR,4.0,3.0,88-63,1.0,up 7.5,N,2
152,"Thursday, Sep 22",CLE,Home,KCR,5.0,2.0,89-63,1.0,up 7.0,N,3
153,"Friday, Sep 23",CLE,Home,CHW,10.0,4.0,90-63,1.0,up 7.0,N,4
154,"Saturday, Sep 24",CLE,Home,CHW,1.0,8.0,90-64,1.0,up 7.0,N,-1
155,"Sunday, Sep 25",CLE,Home,CHW,0.0,3.0,90-65,1.0,up 7.0,D,-2
156,"Monday, Sep 26",CLE,@,DET,7.0,4.0,91-65,1.0,up 8.0,N,1
157,"Tuesday, Sep 27",CLE,@,DET,0.0,12.0,91-66,1.0,up 7.0,N,-1
158,"Wednesday, Sep 28",CLE,@,DET,3.0,6.0,91-67,1.0,up 6.0,N,-2
159,"Friday, Sep 30",CLE,@,KCR,7.0,2.0,92-67,1.0,up 6.0,N,1
160,"Saturday, Oct 1",CLE,@,KCR,6.0,3.0,93-67,1.0,up 7.0,D,2
161,"Sunday, Oct 2",CLE,@,KCR,3.0,2.0,94-67,1.0,up 8.0,D,3
1,"Monday, Apr 3",CLE,@,TEX,8.0,5.0,1-0,1.0,Tied,N,1
2,"Tuesday, Apr 4",CLE,@,TEX,4.0,3.0,2-0,1.0,up 0.5,N,2
3,"Wednesday, Apr 5",CLE,@,TEX,9.0,6.0,3-0,1.0,up 0.5,N,3
4,"Friday, Apr 7",CLE,@,ARI,3.0,7.0,3-1,2.0,1.0,N,-1
5,"Saturday, Apr 8",CLE,@,ARI,2.0,11.0,3-2,3.0,1.0,N,-2
6,"Sunday, Apr 9",CLE,@,ARI,2.0,3.0,3-3,3.0,2.0,D,-3
7,"Tuesday, Apr 11",CLE,Home,CHW,2.0,1.0,4-3,3.0,1.0,D,1
8,"Wednesday, Apr 12",CLE,Home,CHW,1.0,2.0,4-4,3.0,2.0,N,-1
9,"Thursday, Apr 13",CLE,Home,CHW,4.0,10.0,4-5,4.0,2.0,N,-2
10,"Friday, Apr 14",CLE,Home,DET,6.0,7.0,4-6,4.0,3.0,N,-3
11,"Saturday, Apr 15",CLE,Home,DET,13.0,6.0,5-6,4.0,2.0,D,1
12,"Sunday, Apr 16",CLE,Home,DET,1.0,4.0,5-7,5.0,3.0,D,-1
13,"Monday, Apr 17",CLE,@,MIN,3.0,1.0,6-7,5.0,2.5,N,1
14,"Tuesday, Apr 18",CLE,@,MIN,11.0,4.0,7-7,3.0,1.5,N,2
15,"Thursday, Apr 20",CLE,@,MIN,6.0,2.0,8-7,1.0,Tied,D,3
16,"Friday, Apr 21",CLE,@,CHW,3.0,0.0,9-7,1.0,up 1.0,N,4
17,"Saturday, Apr 22",CLE,@,CHW,7.0,0.0,10-7,1.0,up 1.0,N,5
18,"Sunday, Apr 23",CLE,@,CHW,2.0,6.0,10-8,1.0,Tied,D,-1
19,"Tuesday, Apr 25",CLE,Home,HOU,2.0,4.0,10-9,2.0,1.0,N,-2
20,"Wednesday, Apr 26",CLE,Home,HOU,7.0,6.0,11-9,1.0,Tied,N,1
21,"Thursday, Apr 27",CLE,Home,HOU,4.0,3.0,12-9,1.0,up 0.5,N,2
22,"Friday, Apr 28",CLE,Home,SEA,1.0,3.0,12-10,2.0,0.5,N,-1
23,"Saturday, Apr 29",CLE,Home,SEA,4.0,3.0,13-10,2.0,0.5,D,1
24,"Sunday, Apr 30",CLE,Home,SEA,12.0,4.0,14-10,1.0,up 0.5,D,2
25,"Monday, May 1",CLE,@,DET,1.0,7.0,14-11,1.0,up 0.5,N,-1
26,"Tuesday, May 2",CLE,@,DET,2.0,5.0,14-12,2.0,0.5,N,-2
27,"Wednesday, May 3",CLE,@,DET,3.0,2.0,15-12,1.0,Tied,N,1
28,"Friday, May 5",CLE,@,KCR,1.0,3.0,15-13,2.0,0.5,N,-1
29,"Saturday, May 6",CLE,@,KCR,3.0,1.0,16-13,1.0,up 0.5,D,1
30,"Sunday, May 7",CLE,@,KCR,1.0,0.0,17-13,1.0,up 1.5,D,2
31,"Monday, May 8",CLE,@,TOR,2.0,4.0,17-14,1.0,up 1.0,N,-1
32,"Tuesday, May 9",CLE,@,TOR,6.0,0.0,18-14,1.0,up 1.0,N,1
33,"Wednesday, May 10",CLE,@,TOR,7.0,8.0,18-15,1.0,up 0.5,N,-1
34,"Friday, May 12",CLE,Home,MIN,0.0,1.0,18-16,2.0,1.0,N,-2
35,"Saturday, May 13",CLE,Home,MIN,1.0,4.0,18-17,2.0,2.0,D,-3
36,"Sunday, May 14",CLE,Home,MIN,8.0,3.0,19-17,2.0,1.0,D,1
37,"Monday, May 15",CLE,Home,TBR,8.0,7.0,20-17,2.0,0.5,N,2
38,"Tuesday, May 16",CLE,Home,TBR,4.0,6.0,20-18,2.0,0.5,N,-1
39,"Wednesday, May 17",CLE,Home,TBR,4.0,7.0,20-19,2.0,1.0,D,-2
40,"Friday, May 19",CLE,@,HOU,5.0,3.0,21-19,2.0,1.0,N,1
41,"Saturday, May 20",CLE,@,HOU,3.0,0.0,22-19,2.0,0.5,D,2
42,"Sunday, May 21",CLE,@,HOU,8.0,6.0,23-19,1.0,Tied,D,3
43,"Monday, May 22",CLE,@,CIN,1.0,5.0,23-20,2.0,1.0,N,-1
44,"Tuesday, May 23",CLE,@,CIN,8.0,7.0,24-20,2.0,1.0,N,1
45,"Wednesday, May 24",CLE,Home,CIN,3.0,4.0,24-21,2.0,2.0,N,-1
46,"Friday, May 26",CLE,Home,KCR,4.0,6.0,24-22,2.0,2.0,N,-2
47,"Saturday, May 27",CLE,Home,KCR,2.0,5.0,24-23,2.0,3.0,D,-3
48,"Sunday, May 28",CLE,Home,KCR,10.0,1.0,25-23,2.0,2.0,D,1
49,"Monday, May 29",CLE,Home,OAK,5.0,3.0,26-23,2.0,1.0,D,2
50,"Tuesday, May 30",CLE,Home,OAK,9.0,4.0,27-23,1.0,Tied,N,3
51,"Wednesday, May 31",CLE,Home,OAK,1.0,3.0,27-24,1.0,Tied,N,-1
52,"Thursday, Jun 1",CLE,Home,OAK,8.0,0.0,28-24,1.0,Tied,D,1
53,"Friday, Jun 2",CLE,@,KCR,0.0,4.0,28-25,2.0,1.0,N,-1
54,"Saturday, Jun 3",CLE,@,KCR,5.0,12.0,28-26,2.0,1.0,D,-2
55,"Sunday, Jun 4",CLE,@,KCR,8.0,0.0,29-26,2.0,1.0,D,1
56,"Tuesday, Jun 6",CLE,@,COL,3.0,11.0,29-27,2.0,1.0,N,-1
57,"Wednesday, Jun 7",CLE,@,COL,1.0,8.0,29-28,2.0,1.0,D,-2
58,"Friday, Jun 9",CLE,Home,CHW,7.0,3.0,30-28,2.0,1.5,N,1
59,"Saturday, Jun 10",CLE,Home,CHW,3.0,5.0,30-29,2.0,2.5,N,-1
60,"Sunday, Jun 11",CLE,Home,CHW,4.0,2.0,31-29,2.0,1.5,D,1
61,"Tuesday, Jun 13",CLE,Home,LAD,5.0,7.0,31-30,2.0,2.0,N,-1
62,"Wednesday, Jun 14",CLE,Home,LAD,4.0,6.0,31-31,2.0,2.0,N,-2
63,"Thursday, Jun 15",CLE,Home,LAD,12.0,5.0,32-31,2.0,2.0,D,1
64,"Friday, Jun 16",CLE,@,MIN,8.0,1.0,33-31,2.0,1.0,N,2
65,"Saturday, Jun 17 (1)",CLE,@,MIN,9.0,3.0,34-31,1.0,up 1.0,D,3
66,"Saturday, Jun 17 (2)",CLE,@,MIN,6.0,2.0,35-31,1.0,up 1.0,N,4
67,"Sunday, Jun 18",CLE,@,MIN,5.0,2.0,36-31,1.0,up 2.0,D,5
68,"Monday, Jun 19",CLE,@,BAL,12.0,0.0,37-31,1.0,up 2.5,N,6
69,"Tuesday, Jun 20",CLE,@,BAL,5.0,6.0,37-32,1.0,up 1.5,N,-1
70,"Wednesday, Jun 21",CLE,@,BAL,5.0,1.0,38-32,1.0,up 1.5,N,1
71,"Thursday, Jun 22",CLE,@,BAL,6.0,3.0,39-32,1.0,up 2.5,N,2
72,"Friday, Jun 23",CLE,Home,MIN,0.0,5.0,39-33,1.0,up 1.5,N,-1
73,"Saturday, Jun 24",CLE,Home,MIN,2.0,4.0,39-34,1.0,up 0.5,D,-2
74,"Sunday, Jun 25",CLE,Home,MIN,0.0,4.0,39-35,2.0,0.5,D,-3
75,"Monday, Jun 26",CLE,Home,TEX,15.0,9.0,40-35,1.0,up 0.5,N,1
76,"Tuesday, Jun 27",CLE,Home,TEX,1.0,2.0,40-36,1.0,up 0.5,N,-1
77,"Wednesday, Jun 28",CLE,Home,TEX,5.0,3.0,41-36,1.0,up 0.5,N,1
78,"Thursday, Jun 29",CLE,Home,TEX,5.0,1.0,42-36,1.0,up 1.5,D,2
79,"Saturday, Jul 1 (1)",CLE,@,DET,4.0,7.0,42-37,1.0,up 2.0,D,-1
80,"Saturday, Jul 1 (2)",CLE,@,DET,4.0,1.0,43-37,1.0,up 2.0,N,1
81,"Sunday, Jul 2",CLE,@,DET,11.0,8.0,44-37,1.0,up 3.0,D,2
82,"Tuesday, Jul 4",CLE,Home,SDP,0.0,1.0,44-38,1.0,up 1.5,N,-1
83,"Wednesday, Jul 5",CLE,Home,SDP,2.0,6.0,44-39,1.0,up 0.5,N,-2
84,"Thursday, Jul 6",CLE,Home,SDP,11.0,2.0,45-39,1.0,up 1.0,N,1
85,"Friday, Jul 7",CLE,Home,DET,11.0,2.0,46-39,1.0,up 1.5,N,2
86,"Saturday, Jul 8",CLE,Home,DET,4.0,0.0,47-39,1.0,up 2.5,N,3
87,"Sunday, Jul 9",CLE,Home,DET,3.0,5.0,47-40,1.0,up 2.5,N,-1
88,"Friday, Jul 14",CLE,@,OAK,0.0,5.0,47-41,1.0,up 2.5,N,-2
89,"Saturday, Jul 15",CLE,@,OAK,3.0,5.0,47-42,1.0,up 1.5,N,-3
90,"Sunday, Jul 16",CLE,@,OAK,3.0,7.0,47-43,1.0,up 1.5,D,-4
91,"Monday, Jul 17",CLE,@,SFG,5.0,3.0,48-43,1.0,up 1.5,N,1
92,"Tuesday, Jul 18",CLE,@,SFG,1.0,2.0,48-44,1.0,up 1.5,N,-1
93,"Wednesday, Jul 19",CLE,@,SFG,4.0,5.0,48-45,1.0,up 0.5,D,-2
94,"Friday, Jul 21",CLE,Home,TOR,13.0,3.0,49-45,1.0,up 1.5,N,1
95,"Saturday, Jul 22",CLE,Home,TOR,2.0,1.0,50-45,1.0,up 1.5,N,2
96,"Sunday, Jul 23",CLE,Home,TOR,8.0,1.0,51-45,1.0,up 1.5,D,3
97,"Monday, Jul 24",CLE,Home,CIN,6.0,2.0,52-45,1.0,up 1.5,N,4
98,"Tuesday, Jul 25",CLE,Home,LAA,11.0,7.0,53-45,1.0,up 1.5,N,5
99,"Wednesday, Jul 26",CLE,Home,LAA,10.0,4.0,54-45,1.0,up 1.5,N,6
100,"Thursday, Jul 27",CLE,Home,LAA,2.0,1.0,55-45,1.0,up 2.0,D,7
101,"Friday, Jul 28",CLE,@,CHW,9.0,3.0,56-45,1.0,up 2.0,N,8
102,"Saturday, Jul 29",CLE,@,CHW,5.0,4.0,57-45,1.0,up 3.0,N,9
103,"Sunday, Jul 30",CLE,@,CHW,1.0,3.0,57-46,1.0,up 2.0,D,-1
104,"Monday, Jul 31",CLE,@,BOS,2.0,6.0,57-47,1.0,up 2.0,N,-2
105,"Tuesday, Aug 1",CLE,@,BOS,10.0,12.0,57-48,1.0,up 2.0,N,-3
106,"Thursday, Aug 3",CLE,Home,NYY,5.0,1.0,58-48,1.0,up 2.5,N,1
107,"Friday, Aug 4",CLE,Home,NYY,7.0,2.0,59-48,1.0,up 3.5,N,2
108,"Saturday, Aug 5",CLE,Home,NYY,1.0,2.0,59-49,1.0,up 3.0,N,-1
109,"Sunday, Aug 6",CLE,Home,NYY,1.0,8.0,59-50,1.0,up 2.5,D,-2
110,"Tuesday, Aug 8",CLE,Home,COL,4.0,1.0,60-50,1.0,up 4.0,N,1
111,"Wednesday, Aug 9",CLE,Home,COL,2.0,3.0,60-51,1.0,up 4.0,D,-1
112,"Thursday, Aug 10",CLE,@,TBR,1.0,4.0,60-52,1.0,up 3.5,N,-2
113,"Friday, Aug 11",CLE,@,TBR,5.0,0.0,61-52,1.0,up 3.5,N,1
114,"Saturday, Aug 12",CLE,@,TBR,3.0,0.0,62-52,1.0,up 4.5,N,2
115,"Sunday, Aug 13",CLE,@,TBR,4.0,3.0,63-52,1.0,up 4.5,D,3
116,"Monday, Aug 14",CLE,@,BOS,7.0,3.0,64-52,1.0,up 5.0,N,4
117,"Tuesday, Aug 15",CLE,@,MIN,8.0,1.0,65-52,1.0,up 6.0,N,5
118,"Thursday, Aug 17 (1)",CLE,@,MIN,9.0,3.0,66-52,1.0,up 5.5,D,6
119,"Thursday, Aug 17 (2)",CLE,@,MIN,2.0,4.0,66-53,1.0,up 5.5,N,-1
120,"Friday, Aug 18",CLE,@,KCR,10.0,1.0,67-53,1.0,up 6.0,N,1
121,"Saturday, Aug 19",CLE,@,KCR,5.0,0.0,68-53,1.0,up 6.0,N,2
122,"Sunday, Aug 20",CLE,@,KCR,4.0,7.0,68-54,1.0,up 5.0,D,-1
123,"Monday, Aug 21",CLE,Home,BOS,5.0,4.0,69-54,1.0,up 5.5,N,1
124,"Tuesday, Aug 22",CLE,Home,BOS,1.0,9.0,69-55,1.0,up 4.5,N,-1
125,"Wednesday, Aug 23",CLE,Home,BOS,1.0,6.0,69-56,1.0,up 4.5,N,-2
126,"Thursday, Aug 24",CLE,Home,BOS,13.0,6.0,70-56,1.0,up 5.5,N,1
127,"Friday, Aug 25",CLE,Home,KCR,4.0,0.0,71-56,1.0,up 5.5,N,2
128,"Saturday, Aug 26",CLE,Home,KCR,4.0,0.0,72-56,1.0,up 6.5,N,3
