,Date,Tm,Home_Away,Opp,R,RA,W-L,Rank,GB,D/N,Streak
113,"Tuesday, Aug 10",SFG,Home,ARI,8.0,7.0,72-41,1.0,up 4.0,N,3
114,"Wednesday, Aug 11",SFG,Home,ARI,7.0,2.0,73-41,1.0,up 4.0,N,4
115,"Thursday, Aug 12",SFG,Home,COL,7.0,0.0,74-41,1.0,up 5.0,N,5
116,"Friday, Aug 13",SFG,Home,COL,5.0,4.0,75-41,1.0,up 5.0,N,6
117,"Saturday, Aug 14",SFG,Home,COL,1.0,4.0,75-42,1.0,up 4.0,N,-1
118,"Sunday, Aug 15",SFG,Home,COL,5.0,2.0,76-42,1.0,up 4.0,D,1
119,"Monday, Aug 16",SFG,Home,NYM,7.0,5.0,77-42,1.0,up 4.0,N,2
120,"Tuesday, Aug 17",SFG,Home,NYM,3.0,2.0,78-42,1.0,up 4.0,N,3
121,"Wednesday, Aug 18",SFG,Home,NYM,2.0,6.0,78-43,1.0,up 3.0,D,-1
122,"Friday, Aug 20",SFG,@,OAK,1.0,4.0,78-44,1.0,up 1.5,N,-2
123,"Saturday, Aug 21",SFG,@,OAK,6.0,5.0,79-44,1.0,up 1.5,D,1
124,"Sunday, Aug 22",SFG,@,OAK,2.0,1.0,80-44,1.0,up 2.5,D,2
125,"Tuesday, Aug 24",SFG,@,NYM,8.0,0.0,81-44,1.0,up 2.5,N,3
126,"Wednesday, Aug 25",SFG,@,NYM,3.0,2.0,82-44,1.0,up 2.5,N,4
127,"Thursday, Aug 26",SFG,@,NYM,3.0,2.0,83-44,1.0,up 2.5,N,5
128,"Friday, Aug 27",SFG,@,ATL,5.0,6.0,83-45,1.0,up 2.5,N,-1
129,"Saturday, Aug 28",SFG,@,ATL,5.0,0.0,84-45,1.0,up 2.5,N,1
130,"Sunday, Aug 29",SFG,@,ATL,0.0,9.0,84-46,1.0,up 2.5,D,-1
131,"Monday, Aug 30",SFG,Home,MIL,1.0,3.0,84-47,1.0,up 1.5,N,-2
132,"Tuesday, Aug 31",SFG,Home,MIL,2.0,6.0,84-48,1.0,up 0.5,N,-3
133,"Wednesday, Sep 1",SFG,Home,MIL,2.0,5.0,84-49,2.0,0.5,N,-4
134,"Thursday, Sep 2",SFG,Home,MIL,5.0,1.0,85-49,1.0,Tied,D,1
135,"Friday, Sep 3",SFG,Home,LAD,3.0,2.0,86-49,1.0,up 1.0,N,2
136,"Saturday, Sep 4",SFG,Home,LAD,1.0,6.0,86-50,1.0,Tied,N,-1
137,"Sunday, Sep 5",SFG,Home,LAD,6.0,4.0,87-50,1.0,up 1.0,D,1
138,"Monday, Sep 6",SFG,@,COL,10.0,5.0,88-50,1.0,up 1.0,D,2
139,"Tuesday, Sep 7",SFG,@,COL,12.0,3.0,89-50,1.0,up 1.0,N,3
140,"Wednesday, Sep 8",SFG,@,COL,7.0,4.0,90-50,1.0,up 2.0,D,4
141,"Friday, Sep 10",SFG,@,CHC,6.0,1.0,91-50,1.0,up 2.5,D,5
142,"Saturday, Sep 11",SFG,@,CHC,15.0,4.0,92-50,1.0,up 2.5,D,6
143,"Sunday, Sep 12",SFG,@,CHC,6.0,5.0,93-50,1.0,up 2.5,D,7
144,"Monday, Sep 13",SFG,Home,SDP,9.0,1.0,94-50,1.0,up 2.5,N,8
145,"Tuesday, Sep 14",SFG,Home,SDP,6.0,1.0,95-50,1.0,up 2.5,N,9
146,"Wednesday, Sep 15",SFG,Home,SDP,6.0,9.0,95-51,1.0,up 1.5,N,-1
147,"Thursday, Sep 16",SFG,Home,SDP,4.0,7.0,95-52,1.0,up 1.0,D,-2
148,"Friday, Sep 17",SFG,Home,ATL,6.0,5.0,96-52,1.0,up 2.0,N,1
149,"Saturday, Sep 18",SFG,Home,ATL,2.0,0.0,97-52,1.0,up 2.0,N,2
150,"Sunday, Sep 19",SFG,Home,ATL,0.0,3.0,97-53,1.0,up 1.0,D,-1
151,"Tuesday, Sep 21",SFG,@,SDP,6.0,5.0,98-53,1.0,up 1.0,N,1
152,"Wednesday, Sep 22",SFG,@,SDP,8.0,6.0,99-53,1.0,up 2.0,N,2
153,"Thursday, Sep 23",SFG,@,SDP,6.0,7.0,99-54,1.0,up 1.0,D,-1
154,"Friday, Sep 24",SFG,@,COL,7.0,2.0,100-54,1.0,up 1.0,N,1
155,"Saturday, Sep 25",SFG,@,COL,7.0,2.0,101-54,1.0,up 2.0,N,2
156,"Sunday, Sep 26",SFG,@,COL,6.0,2.0,102-54,1.0,up 2.0,D,3
157,"Tuesday, Sep 28",SFG,Home,ARI,6.0,4.0,103-54,1.0,up 2.0,N,4
158,"Wednesday, Sep 29",SFG,Home,ARI,1.0,0.0,104-54,1.0,up 2.0,N,5
159,"Thursday, Sep 30",SFG,Home,ARI,5.0,4.0,105-54,1.0,up 2.0,N,6
160,"Friday, Oct 1",SFG,Home,SDP,3.0,0.0,106-54,1.0,up 2.0,N,7
161,"Saturday, Oct 2",SFG,Home,SDP,2.0,3.0,106-55,1.0,up 1.0,D,-1
162,"Sunday, Oct 3",SFG,Home,SDP,11.0,4.0,107-55,1.0,up 1.0,D,1
