,Date,Tm,Home_Away,Opp,R,RA,W-L,Rank,GB,D/N,Streak
13,"Friday, Apr 12",KCR,Home,CLE,8.0,1.0,3-10,5.0,5.0,N,1
14,"Saturday, Apr 13",KCR,Home,CLE,3.0,0.0,4-10,5.0,4.5,N,2
15,"Sunday, Apr 14",KCR,Home,CLE,9.0,8.0,5-10,5.0,4.5,D,3
16,"Monday, Apr 15",KCR,@,CHW,4.0,5.0,5-11,5.0,4.5,N,-1
17,"Tuesday, Apr 16",KCR,@,CHW,1.0,5.0,5-12,5.0,5.0,N,-2
18,"Wednesday, Apr 17",KCR,@,CHW,4.0,3.0,6-12,5.0,5.0,D,1
19,"Thursday, Apr 18",KCR,@,NYY,6.0,1.0,7-12,5.0,4.5,N,2
20,"Friday, Apr 19",KCR,@,NYY,2.0,6.0,7-13,5.0,5.0,N,-1
21,"Saturday, Apr 20",KCR,@,NYY,2.0,9.0,7-14,5.0,5.5,D,-2
22,"Sunday, Apr 21",KCR,@,NYY,6.0,7.0,7-15,5.0,6.5,D,-3
23,"Monday, Apr 22",KCR,@,TBR,3.0,6.0,7-16,5.0,7.5,N,-4
24,"Tuesday, Apr 23",KCR,@,TBR,2.0,5.0,7-17,5.0,7.5,N,-5
25,"Wednesday, Apr 24",KCR,@,TBR,10.0,2.0,8-17,5.0,6.5,D,1
26,"Friday, Apr 26",KCR,Home,LAA,1.0,5.0,8-18,5.0,7.5,N,-1
27,"Saturday, Apr 27",KCR,Home,LAA,9.0,4.0,9-18,5.0,7.5,N,1
28,"Sunday, Apr 28",KCR,Home,LAA,3.0,7.0,9-19,5.0,8.5,D,-1
29,"Monday, Apr 29",KCR,Home,TBR,5.0,8.0,9-20,5.0,9.5,N,-2
30,"Wednesday, May 1 (1)",KCR,Home,TBR,3.0,2.0,10-20,5.0,8.5,D,1
31,"Wednesday, May 1 (2)",KCR,Home,TBR,8.0,2.0,11-20,5.0,8.5,D,2
32,"Thursday, May 2",KCR,Home,TBR,1.0,3.0,11-21,5.0,9.5,D,-1
33,"Friday, May 3",KCR,@,DET,3.0,4.0,11-22,5.0,9.5,N,-2
34,"Saturday, May 4",KCR,@,DET,15.0,3.0,12-22,5.0,9.5,D,1
35,"Sunday, May 5",KCR,@,DET,2.0,5.0,12-23,5.0,9.5,D,-1
36,"Monday, May 6",KCR,@,HOU,4.0,6.0,12-24,5.0,10.5,N,-2
37,"Tuesday, May 7",KCR,@,HOU,12.0,2.0,13-24,5.0,10.5,N,1
38,"Wednesday, May 8",KCR,@,HOU,0.0,9.0,13-25,5.0,11.5,N,-1
39,"Friday, May 10",KCR,Home,PHI,5.0,1.0,14-25,5.0,11.5,N,1
40,"Saturday, May 11",KCR,Home,PHI,0.0,7.0,14-26,5.0,12.0,N,-1
41,"Sunday, May 12",KCR,Home,PHI,1.0,6.0,14-27,5.0,12.0,D,-2
42,"Tuesday, May 14",KCR,Home,TEX,11.0,5.0,15-27,5.0,11.5,N,1
43,"Wednesday, May 15",KCR,Home,TEX,1.0,6.0,15-28,5.0,12.5,N,-1
44,"Thursday, May 16",KCR,Home,TEX,1.0,16.0,15-29,5.0,13.5,D,-2
45,"Friday, May 17",KCR,@,LAA,2.0,5.0,15-30,5.0,14.5,N,-3
46,"Saturday, May 18",KCR,@,LAA,3.0,6.0,15-31,5.0,15.5,N,-4
47,"Sunday, May 19",KCR,@,LAA,5.0,1.0,16-31,5.0,14.5,D,1
48,"Wednesday, May 22 (1)",KCR,@,STL,8.0,2.0,17-31,5.0,15.5,D,2
49,"Wednesday, May 22 (2)",KCR,@,STL,3.0,10.0,17-32,5.0,15.5,N,-1
50,"Saturday, May 25 (1)",KCR,Home,NYY,3.0,7.0,17-33,5.0,18.0,D,-2
51,"Saturday, May 25 (2)",KCR,Home,NYY,5.0,6.0,17-34,5.0,18.0,N,-3
52,"Sunday, May 26",KCR,Home,NYY,8.0,7.0,18-34,5.0,18.0,D,1
53,"Monday, May 27",KCR,@,CHW,1.0,2.0,18-35,5.0,18.0,D,-1
54,"Tuesday, May 28",KCR,@,CHW,3.0,4.0,18-36,5.0,19.0,N,-2
55,"Wednesday, May 29",KCR,@,CHW,7.0,8.0,18-37,5.0,19.5,N,-3
56,"Thursday, May 30",KCR,@,TEX,4.0,2.0,19-37,5.0,18.5,N,1
57,"Friday, May 31",KCR,@,TEX,2.0,6.0,19-38,5.0,19.5,N,-1
58,"Saturday, Jun 1",KCR,@,TEX,2.0,6.0,19-39,5.0,20.5,D,-2
59,"Sunday, Jun 2",KCR,@,TEX,1.0,5.0,19-40,5.0,21.5,D,-3
60,"Tuesday, Jun 4",KCR,Home,BOS,3.0,8.0,19-41,5.0,21.5,N,-4
61,"Wednesday, Jun 5",KCR,Home,BOS,0.0,8.0,19-42,5.0,21.5,N,-5
62,"Thursday, Jun 6",KCR,Home,BOS,5.0,7.0,19-43,5.0,22.5,D,-6
63,"Friday, Jun 7",KCR,Home,CHW,6.0,4.0,20-43,5.0,22.5,N,1
64,"Saturday, Jun 8",KCR,Home,CHW,0.0,2.0,20-44,5.0,22.5,D,-1
65,"Sunday, Jun 9",KCR,Home,CHW,2.0,5.0,20-45,5.0,23.5,D,-2
66,"Tuesday, Jun 11",KCR,Home,DET,3.0,2.0,21-45,5.0,23.5,N,1
67,"Wednesday, Jun 12",KCR,Home,DET,2.0,3.0,21-46,5.0,23.5,N,-1
68,"Thursday, Jun 13",KCR,Home,DET,7.0,3.0,22-46,5.0,23.5,N,1
69,"Friday, Jun 14",KCR,@,MIN,0.0,2.0,22-47,5.0,24.5,N,-1
70,"Saturday, Jun 15",KCR,@,MIN,4.0,5.0,22-48,5.0,25.5,N,-2
71,"Sunday, Jun 16",KCR,@,MIN,8.0,6.0,23-48,5.0,24.5,D,1
72,"Monday, Jun 17",KCR,@,SEA,6.0,4.0,24-48,5.0,23.5,N,2
73,"Tuesday, Jun 18",KCR,@,SEA,9.0,0.0,25-48,5.0,23.5,N,3
74,"Wednesday, Jun 19",KCR,@,SEA,2.0,8.0,25-49,5.0,23.5,D,-1
75,"Thursday, Jun 20",KCR,Home,MIN,4.0,1.0,26-49,5.0,22.5,N,1
76,"Friday, Jun 21",KCR,Home,MIN,7.0,8.0,26-50,5.0,23.5,N,-1
77,"Saturday, Jun 22",KCR,Home,MIN,3.0,5.0,26-51,5.0,24.5,D,-2
78,"Sunday, Jun 23",KCR,Home,MIN,6.0,1.0,27-51,5.0,23.5,D,1
79,"Monday, Jun 24",KCR,@,CLE,2.0,3.0,27-52,5.0,24.0,N,-1
80,"Tuesday, Jun 25",KCR,@,CLE,8.0,6.0,28-52,5.0,24.0,N,1
81,"Wednesday, Jun 26",KCR,@,CLE,3.0,5.0,28-53,5.0,25.0,D,-1
82,"Friday, Jun 28",KCR,@,TOR,2.0,6.0,28-54,4.0,24.5,N,-2
83,"Saturday, Jun 29",KCR,@,TOR,5.0,7.0,28-55,5.0,25.5,D,-3
84,"Sunday, Jun 30",KCR,@,TOR,7.0,6.0,29-55,4.0,24.5,D,1
85,"Monday, Jul 1",KCR,@,TOR,4.0,11.0,29-56,5.0,25.0,D,-1
86,"Tuesday, Jul 2",KCR,Home,CLE,5.0,9.0,29-57,5.0,25.0,N,-2
87,"Wednesday, Jul 3",KCR,Home,CLE,0.0,4.0,29-58,5.0,26.0,N,-3
88,"Thursday, Jul 4",KCR,Home,CLE,4.0,8.0,29-59,5.0,26.0,D,-4
89,"Friday, Jul 5",KCR,@,WSN,7.0,4.0,30-59,5.0,26.0,N,1
90,"Saturday, Jul 6",KCR,@,WSN,0.0,6.0,30-60,5.0,27.0,D,-1
91,"Sunday, Jul 7",KCR,@,WSN,2.0,5.0,30-61,5.0,27.0,D,-2
92,"Friday, Jul 12",KCR,Home,DET,8.0,5.0,31-61,4.0,27.0,N,1
93,"Saturday, Jul 13",KCR,Home,DET,4.0,1.0,32-61,4.0,27.0,N,2
94,"Sunday, Jul 14",KCR,Home,DET,8.0,12.0,32-62,4.0,27.0,D,-1
95,"Monday, Jul 15",KCR,Home,CHW,5.0,2.0,33-62,4.0,26.5,N,1
96,"Tuesday, Jul 16",KCR,Home,CHW,11.0,0.0,34-62,4.0,25.5,N,2
97,"Wednesday, Jul 17",KCR,Home,CHW,7.0,5.0,35-62,4.0,24.5,N,3
98,"Thursday, Jul 18",KCR,Home,CHW,6.0,5.0,36-62,4.0,24.5,D,4
99,"Friday, Jul 19",KCR,@,CLE,5.0,10.0,36-63,4.0,24.5,N,-1
100,"Saturday, Jul 20",KCR,@,CLE,1.0,0.0,37-63,4.0,23.5,N,1
101,"Sunday, Jul 21",KCR,@,CLE,4.0,5.0,37-64,4.0,24.5,D,-1
102,"Tuesday, Jul 23",KCR,@,ATL,5.0,4.0,38-64,4.0,24.0,N,1
103,"Wednesday, Jul 24",KCR,@,ATL,2.0,0.0,39-64,4.0,23.0,N,2
104,"Thursday, Jul 25",KCR,Home,CLE,4.0,5.0,39-65,4.0,24.0,N,-1
105,"Friday, Jul 26",KCR,Home,CLE,3.0,8.0,39-66,4.0,25.0,N,-2
106,"Saturday, Jul 27",KCR,Home,CLE,1.0,9.0,39-67,4.0,25.0,N,-3
107,"Sunday, Jul 28",KCR,Home,CLE,9.0,6.0,40-67,4.0,25.0,D,1
108,"Monday, Jul 29",KCR,Home,TOR,3.0,7.0,40-68,4.0,25.5,N,-1
109,"Tuesday, Jul 30",KCR,Home,TOR,2.0,9.0,40-69,4.0,26.5,N,-2
110,"Wednesday, Jul 31",KCR,Home,TOR,1.0,4.0,40-70,4.0,27.5,D,-3
111,"Friday, Aug 2",KCR,@,MIN,9.0,11.0,40-71,4.0,28.0,N,-4
112,"Saturday, Aug 3",KCR,@,MIN,3.0,11.0,40-72,4.0,29.0,N,-5
113,"Sunday, Aug 4",KCR,@,MIN,0.0,3.0,40-73,4.0,30.0,D,-6
114,"Monday, Aug 5",KCR,@,BOS,5.0,7.0,40-74,4.0,31.0,N,-7
115,"Tuesday, Aug 6",KCR,@,BOS,6.0,2.0,41-74,4.0,30.0,N,1
116,"Wednesday, Aug 7",KCR,@,BOS,4.0,5.0,41-75,4.0,30.0,N,-1
117,"Thursday, Aug 8",KCR,@,DET,8.0,10.0,41-76,4.0,30.0,N,-2
118,"Friday, Aug 9",KCR,@,DET,2.0,5.0,41-77,4.0,30.0,N,-3
119,"Saturday, Aug 10",KCR,@,DET,7.0,0.0,42-77,4.0,30.0,N,1
120,"Sunday, Aug 11",KCR,@,DET,10.0,2.0,43-77,4.0,29.0,D,2
121,"Tuesday, Aug 13",KCR,Home,STL,0.0,2.0,43-78,4.0,30.0,N,-1
122,"Wednesday, Aug 14",KCR,Home,STL,0.0,6.0,43-79,4.0,30.0,N,-2
123,"Friday, Aug 16",KCR,Home,NYM,4.0,1.0,44-79,4.0,30.5,N,1
124,"Saturday, Aug 17",KCR,Home,NYM,1.0,4.0,44-80,4.0,31.5,N,-1
125,"Sunday, Aug 18",KCR,Home,NYM,5.0,11.0,44-81,4.0,32.5,D,-2
126,"Monday, Aug 19",KCR,@,BAL,5.0,4.0,45-81,4.0,31.5,N,1
127,"Tuesday, Aug 20",KCR,@,BAL,1.0,4.0,45-82,4.0,32.5,N,-1
128,"Wednesday, Aug 21",KCR,@,BAL,1.0,8.0,45-83,4.0,32.5,N,-2
129,"Friday, Aug 23",KCR,@,CLE,1.0,4.0,45-84,4.0,32.5,N,-3
130,"Saturday, Aug 24",KCR,@,CLE,2.0,4.0,45-85,4.0,33.5,N,-4
131,"Sunday, Aug 25",KCR,@,CLE,9.0,8.0,46-85,4.0,33.5,D,1
132,"Monday, Aug 26",KCR,Home,OAK,4.0,19.0,46-86,4.0,34.0,N,-1
133,"Tuesday, Aug 27",KCR,Home,OAK,1.0,2.0,46-87,4.0,35.0,N,-2
134,"Wednesday, Aug 28",KCR,Home,OAK,6.0,4.0,47-87,4.0,35.0,N,1
135,"Thursday, Aug 29",KCR,Home,OAK,8.0,9.0,47-88,4.0,36.0,D,-1
136,"Friday, Aug 30",KCR,Home,BAL,2.0,14.0,47-89,4.0,37.0,N,-2
137,"Saturday, Aug 31",KCR,Home,BAL,7.0,5.0,48-89,4.0,36.0,N,1
138,"Sunday, Sep 1",KCR,Home,BAL,6.0,4.0,49-89,4.0,36.0,D,2
139,"Tuesday, Sep 3",KCR,Home,DET,6.0,5.0,50-89,4.0,36.5,N,3
140,"Wednesday, Sep 4",KCR,Home,DET,5.0,4.0,51-89,4.0,35.5,N,4
141,"Thursday, Sep 5",KCR,Home,DET,4.0,6.0,51-90,4.0,36.5,D,-1
142,"Friday, Sep 6",KCR,@,MIA,3.0,0.0,52-90,4.0,35.5,N,1
143,"Saturday, Sep 7",KCR,@,MIA,7.0,2.0,53-90,4.0,35.5,N,2
144,"Sunday, Sep 8",KCR,@,MIA,0.0,9.0,53-91,4.0,35.5,D,-1
145,"Tuesday, Sep 10",KCR,@,CHW,3.0,7.0,53-92,4.0,36.5,N,-2
146,"Wednesday, Sep 11",KCR,@,CHW,8.0,6.0,54-92,4.0,35.5,N,1
147,"Thursday, Sep 12",KCR,@,CHW,6.0,3.0,55-92,4.0,34.5,D,2
148,"Friday, Sep 13",KCR,Home,HOU,1.0,4.0,55-93,4.0,35.0,N,-1
149,"Saturday, Sep 14",KCR,Home,HOU,1.0,6.0,55-94,4.0,36.5,N,-2
150,"Sunday, Sep 15",KCR,Home,HOU,3.0,12.0,55-95,4.0,36.5,D,-3
151,"Monday, Sep 16",KCR,@,OAK,6.0,5.0,56-95,4.0,36.5,N,1
152,"Tuesday, Sep 17",KCR,@,OAK,1.0,2.0,56-96,4.0,37.5,N,-1
153,"Wednesday, Sep 18",KCR,@,OAK,0.0,1.0,56-97,4.0,37.5,D,-2
154,"Thursday, Sep 19",KCR,@,MIN,5.0,8.0,56-98,4.0,38.5,N,-3
155,"Friday, Sep 20",KCR,@,MIN,3.0,4.0,56-99,4.0,39.5,N,-4
156,"Saturday, Sep 21",KCR,@,MIN,12.0,5.0,57-99,4.0,38.5,N,1
157,"Sunday, Sep 22",KCR,@,MIN,8.0,12.0,57-100,4.0,39.5,D,-1
158,"Tuesday, Sep 24",KCR,Home,ATL,9.0,6.0,58-100,4.0,39.5,N,1
159,"Wednesday, Sep 25",KCR,Home,ATL,2.0,10.0,58-101,4.0,40.5,N,-1
160,"Friday, Sep 27",KCR,Home,MIN,2.0,6.0,58-102,4.0,42.0,N,-2
161,"Saturday, Sep 28",KCR,Home,MIN,3.0,4.0,58-103,4.0,43.0,D,-3
162,"Sunday, Sep 29",KCR,Home,MIN,5.0,4.0,59-103,4.0,42.0,D,1
1,"Friday, Jul 24",KCR,@,CLE,0.0,2.0,0-1,3.0,1.0,N,-1
2,"Saturday, Jul 25",KCR,@,CLE,3.0,2.0,1-1,1.0,Tied,N,1
3,"Sunday, Jul 26",KCR,@,CLE,2.0,9.0,1-2,4.0,1.0,D,-1
4,"Monday, Jul 27",KCR,@,DET,14.0,6.0,2-2,3.0,0.5,N,1
5,"Tuesday, Jul 28",KCR,@,DET,3.0,4.0,2-3,4.0,2.0,N,-1
6,"Wednesday, Jul 29",KCR,@,DET,4.0,5.0,2-4,4.0,2.5,N,-2
7,"Thursday, Jul 30",KCR,@,DET,5.0,3.0,3-4,4.0,2.0,N,1
8,"Friday, Jul 31",KCR,Home,CHW,2.0,3.0,3-5,5.0,2.5,N,-1
9,"Saturday, Aug 1",KCR,Home,CHW,5.0,11.0,3-6,5.0,3.5,N,-2
10,"Sunday, Aug 2",KCR,Home,CHW,2.0,9.0,3-7,5.0,4.5,D,-3
11,"Monday, Aug 3",KCR,@,CHC,0.0,2.0,3-8,5.0,5.5,N,-4
12,"Tuesday, Aug 4",KCR,@,CHC,4.0,5.0,3-9,5.0,6.5,N,-5
13,"Wednesday, Aug 5",KCR,Home,CHC,1.0,6.0,3-10,5.0,7.5,N,-6
14,"Thursday, Aug 6",KCR,Home,CHC,13.0,2.0,4-10,5.0,6.5,N,1
15,"Friday, Aug 7",KCR,Home,MIN,3.0,2.0,5-10,5.0,5.5,N,2
16,"Saturday, Aug 8",KCR,Home,MIN,9.0,6.0,6-10,5.0,4.5,N,3
17,"Sunday, Aug 9",KCR,Home,MIN,4.0,2.0,7-10,5.0,3.5,D,4
18,"Tuesday, Aug 11",KCR,@,CIN,5.0,6.0,7-11,5.0,4.0,N,-1
19,"Wednesday, Aug 12",KCR,@,CIN,5.0,4.0,8-11,5.0,4.0,N,1
20,"Saturday, Aug 15 (1)",KCR,@,MIN,2.0,4.0,8-12,5.0,4.0,D,-1
21,"Saturday, Aug 15 (2)",KCR,@,MIN,4.0,2.0,9-12,5.0,4.0,D,1
22,"Sunday, Aug 16",KCR,@,MIN,2.0,4.0,9-13,5.0,5.0,D,-1
23,"Monday, Aug 17",KCR,@,MIN,1.0,4.0,9-14,5.0,6.0,N,-2
24,"Wednesday, Aug 19 (1)",KCR,Home,CIN,4.0,0.0,10-14,5.0,6.0,D,1
25,"Wednesday, Aug 19 (2)",KCR,Home,CIN,0.0,5.0,10-15,5.0,6.0,N,-1
26,"Friday, Aug 21",KCR,Home,MIN,7.0,2.0,11-15,4.0,5.5,N,1
27,"Saturday, Aug 22",KCR,Home,MIN,2.0,7.0,11-16,4.0,6.5,N,-1
28,"Sunday, Aug 23",KCR,Home,MIN,4.0,5.0,11-17,5.0,7.5,D,-2
29,"Monday, Aug 24",KCR,@,STL,3.0,9.0,11-18,5.0,8.5,N,-3
30,"Tuesday, Aug 25",KCR,@,STL,5.0,4.0,12-18,5.0,7.5,N,1
31,"Wednesday, Aug 26",KCR,@,STL,5.0,6.0,12-19,5.0,7.5,N,-1
32,"Friday, Aug 28",KCR,@,CHW,5.0,6.0,12-20,5.0,8.0,N,-2
33,"Saturday, Aug 29",KCR,@,CHW,9.0,6.0,13-20,5.0,8.0,D,1
34,"Sunday, Aug 30",KCR,@,CHW,2.0,5.0,13-21,5.0,8.0,D,-1
35,"Monday, Aug 31",KCR,Home,CLE,2.0,1.0,14-21,5.0,8.0,N,1
36,"Tuesday, Sep 1",KCR,Home,CLE,1.0,10.0,14-22,5.0,8.0,N,-1
37,"Wednesday, Sep 2",KCR,Home,CLE,0.0,5.0,14-23,5.0,9.0,N,-2
38,"Thursday, Sep 3",KCR,Home,CHW,6.0,11.0,14-24,5.0,9.5,N,-3
39,"Friday, Sep 4",KCR,Home,CHW,4.0,7.0,14-25,5.0,10.0,N,-4
40,"Saturday, Sep 5",KCR,Home,CHW,3.0,5.0,14-26,5.0,11.0,N,-5
41,"Sunday, Sep 6",KCR,Home,CHW,2.0,8.0,14-27,5.0,12.0,D,-6
42,"Monday, Sep 7",KCR,@,CLE,2.0,5.0,14-28,5.0,12.5,N,-7
43,"Tuesday, Sep 8",KCR,@,CLE,8.0,6.0,15-28,5.0,11.5,N,1
44,"Wednesday, Sep 9",KCR,@,CLE,3.0,0.0,16-28,5.0,11.5,N,2
45,"Thursday, Sep 10",KCR,@,CLE,11.0,1.0,17-28,5.0,11.0,N,3
46,"Friday, Sep 11",KCR,Home,PIT,4.0,3.0,18-28,5.0,11.0,N,4
47,"Saturday, Sep 12",KCR,Home,PIT,7.0,4.0,19-28,5.0,11.0,N,5
48,"Sunday, Sep 13",KCR,Home,PIT,11.0,0.0,20-28,5.0,11.0,D,6
49,"Tuesday, Sep 15",KCR,@,DET,0.0,6.0,20-29,5.0,12.5,N,-1
50,"Wednesday, Sep 16",KCR,@,DET,4.0,0.0,21-29,5.0,11.5,N,1
51,"Friday, Sep 18",KCR,@,MIL,5.0,9.0,21-30,5.0,12.0,N,-1
52,"Saturday, Sep 19",KCR,@,MIL,0.0,5.0,21-31,5.0,13.0,N,-2
53,"Sunday, Sep 20",KCR,@,MIL,3.0,5.0,21-32,5.0,13.0,D,-3
54,"Monday, Sep 21",KCR,Home,STL,4.0,1.0,22-32,5.0,12.0,N,1
55,"Tuesday, Sep 22",KCR,Home,STL,0.0,5.0,22-33,5.0,12.0,N,-1
56,"Wednesday, Sep 23",KCR,Home,STL,12.0,3.0,23-33,4.0,11.5,N,1
57,"Thursday, Sep 24",KCR,Home,DET,8.0,7.0,24-33,4.0,11.0,N,2
58,"Friday, Sep 25",KCR,Home,DET,3.0,2.0,25-33,4.0,10.0,N,3
59,"Saturday, Sep 26",KCR,Home,DET,3.0,4.0,25-34,4.0,11.0,N,-1
60,"Sunday, Sep 27",KCR,Home,DET,3.0,1.0,26-34,4.0,10.0,D,1
1,"Thursday, Apr 1",KCR,Home,TEX,14.0,10.0,1-0,1.0,Tied,D,1
2,"Saturday, Apr 3",KCR,Home,TEX,11.0,4.0,2-0,1.0,Tied,D,2
3,"Sunday, Apr 4",KCR,Home,TEX,3.0,7.0,2-1,1.0,Tied,D,-1
4,"Monday, Apr 5",KCR,@,CLE,3.0,0.0,3-1,1.0,Tied,D,1
5,"Wednesday, Apr 7",KCR,@,CLE,2.0,4.0,3-2,2.0,0.5,D,-1
6,"Thursday, Apr 8",KCR,@,CHW,0.0,6.0,3-3,2.0,1.5,D,-2
7,"Sunday, Apr 11",KCR,@,CHW,4.0,3.0,4-3,2.0,0.5,D,1
8,"Monday, Apr 12",KCR,Home,LAA,3.0,10.0,4-4,3.0,0.5,N,-1
9,"Tuesday, Apr 13",KCR,Home,LAA,3.0,2.0,5-4,2.0,0.5,N,1
10,"Wednesday, Apr 14",KCR,Home,LAA,6.0,1.0,6-4,1.0,up 0.5,D,2
11,"Thursday, Apr 15",KCR,Home,TOR,7.0,5.0,7-4,1.0,up 0.5,N,3
12,"Saturday, Apr 17 (1)",KCR,Home,TOR,1.0,5.0,7-5,1.0,up 1.5,D,-1
13,"Saturday, Apr 17 (2)",KCR,Home,TOR,3.0,2.0,8-5,1.0,up 1.5,N,1
14,"Sunday, Apr 18",KCR,Home,TOR,2.0,0.0,9-5,1.0,up 1.5,D,2
15,"Monday, Apr 19",KCR,Home,TBR,1.0,4.0,9-6,1.0,up 1.0,N,-1
16,"Tuesday, Apr 20",KCR,Home,TBR,7.0,14.0,9-7,1.0,up 1.0,N,-2
17,"Wednesday, Apr 21",KCR,Home,TBR,9.0,8.0,10-7,1.0,up 1.5,N,1
18,"Friday, Apr 23",KCR,@,DET,6.0,2.0,11-7,1.0,up 1.5,N,2
19,"Saturday, Apr 24",KCR,@,DET,2.0,1.0,12-7,1.0,up 1.5,D,3
20,"Sunday, Apr 25",KCR,@,DET,4.0,0.0,13-7,1.0,up 1.5,D,4
21,"Monday, Apr 26",KCR,@,DET,3.0,2.0,14-7,1.0,up 2.0,D,5
22,"Tuesday, Apr 27",KCR,@,PIT,1.0,2.0,14-8,1.0,up 2.0,N,-1
23,"Wednesday, Apr 28",KCR,@,PIT,9.0,6.0,15-8,1.0,up 2.5,N,1
24,"Friday, Apr 30",KCR,@,MIN,1.0,9.0,15-9,1.0,up 1.5,N,-1
25,"Saturday, May 1",KCR,@,MIN,11.0,3.0,16-9,1.0,up 1.5,D,1
26,"Sunday, May 2",KCR,@,MIN,4.0,13.0,16-10,1.0,up 1.5,D,-1
27,"Monday, May 3",KCR,Home,CLE,6.0,8.0,16-11,1.0,up 1.0,N,-2
28,"Tuesday, May 4",KCR,Home,CLE,3.0,7.0,16-12,1.0,Tied,N,-3
29,"Wednesday, May 5",KCR,Home,CLE,4.0,5.0,16-13,1.0,Tied,N,-4
30,"Thursday, May 6",KCR,Home,CLE,0.0,4.0,16-14,3.0,1.0,D,-5
31,"Friday, May 7",KCR,Home,CHW,0.0,3.0,16-15,3.0,1.5,N,-6
32,"Saturday, May 8",KCR,Home,CHW,1.0,9.0,16-16,3.0,2.5,N,-7
33,"Sunday, May 9",KCR,Home,CHW,3.0,9.0,16-17,3.0,3.5,D,-8
34,"Tuesday, May 11",KCR,@,DET,7.0,8.0,16-18,3.0,4.5,N,-9
35,"Wednesday, May 12",KCR,@,DET,2.0,4.0,16-19,3.0,5.5,N,-10
36,"Thursday, May 13",KCR,@,DET,3.0,4.0,16-20,3.0,6.5,D,-11
37,"Friday, May 14 (1)",KCR,@,CHW,6.0,2.0,17-20,3.0,6.5,D,1
38,"Friday, May 14 (2)",KCR,@,CHW,1.0,3.0,17-21,3.0,6.5,N,-1
39,"Saturday, May 15",KCR,@,CHW,5.0,1.0,18-21,3.0,5.5,N,1
40,"Sunday, May 16",KCR,@,CHW,3.0,4.0,18-22,3.0,6.5,D,-1
41,"Tuesday, May 18",KCR,Home,MIL,2.0,0.0,19-22,3.0,6.0,N,1
42,"Wednesday, May 19",KCR,Home,MIL,6.0,4.0,20-22,3.0,6.0,N,2
43,"Friday, May 21",KCR,Home,DET,5.0,7.0,20-23,3.0,6.0,N,-1
44,"Saturday, May 22",KCR,Home,DET,7.0,5.0,21-23,3.0,5.0,D,1
45,"Sunday, May 23",KCR,Home,DET,3.0,2.0,22-23,3.0,4.0,D,2
46,"Tuesday, May 25",KCR,@,TBR,2.0,1.0,23-23,3.0,4.5,N,3
47,"Wednesday, May 26",KCR,@,TBR,1.0,2.0,23-24,3.0,4.5,N,-1
48,"Thursday, May 27",KCR,@,TBR,2.0,7.0,23-25,3.0,5.5,D,-2
49,"Friday, May 28",KCR,@,MIN,8.0,3.0,24-25,3.0,5.0,N,1
50,"Saturday, May 29",KCR,@,MIN,5.0,6.0,24-26,3.0,6.5,D,-1
51,"Sunday, May 30",KCR,@,MIN,6.0,3.0,25-26,3.0,6.5,D,1
52,"Monday, May 31",KCR,Home,PIT,7.0,3.0,26-26,3.0,6.0,N,2
53,"Tuesday, Jun 1",KCR,Home,PIT,10.0,5.0,27-26,3.0,5.0,N,3
54,"Thursday, Jun 3",KCR,Home,MIN,6.0,5.0,28-26,3.0,5.0,N,4
55,"Friday, Jun 4",KCR,Home,MIN,14.0,5.0,29-26,3.0,5.0,N,5
56,"Saturday, Jun 5",KCR,Home,MIN,4.0,5.0,29-27,3.0,5.0,D,-1
57,"Sunday, Jun 6",KCR,Home,MIN,1.0,2.0,29-28,3.0,6.0,D,-2
58,"Monday, Jun 7",KCR,@,LAA,3.0,8.0,29-29,3.0,6.5,N,-3
59,"Tuesday, Jun 8",KCR,@,LAA,1.0,8.0,29-30,3.0,7.5,N,-4
60,"Wednesday, Jun 9",KCR,@,LAA,1.0,6.0,29-31,3.0,7.5,N,-5
61,"Thursday, Jun 10",KCR,@,OAK,6.0,1.0,30-31,3.0,7.5,N,1
62,"Friday, Jun 11",KCR,@,OAK,3.0,4.0,30-32,3.0,8.5,N,-1
63,"Saturday, Jun 12",KCR,@,OAK,2.0,11.0,30-33,3.0,9.5,D,-2
64,"Sunday, Jun 13",KCR,@,OAK,3.0,6.0,30-34,3.0,10.5,D,-3
65,"Monday, Jun 14",KCR,Home,DET,3.0,10.0,30-35,3.0,10.5,N,-4
66,"Tuesday, Jun 15",KCR,Home,DET,3.0,4.0,30-36,3.0,11.5,N,-5
67,"Wednesday, Jun 16",KCR,Home,DET,5.0,6.0,30-37,3.0,12.5,D,-6
68,"Friday, Jun 18",KCR,Home,BOS,5.0,3.0,31-37,3.0,11.0,N,1
69,"Saturday, Jun 19",KCR,Home,BOS,1.0,7.0,31-38,3.0,11.0,D,-1
70,"Sunday, Jun 20",KCR,Home,BOS,7.0,3.0,32-38,3.0,10.0,D,1
71,"Tuesday, Jun 22",KCR,@,NYY,6.0,5.0,33-38,3.0,9.0,N,2
72,"Wednesday, Jun 23",KCR,@,NYY,5.0,6.0,33-39,3.0,10.0,N,-1
73,"Thursday, Jun 24",KCR,@,NYY,1.0,8.0,33-40,3.0,10.5,D,-2
74,"Friday, Jun 25",KCR,@,TEX,4.0,9.0,33-41,3.0,10.5,N,-3
75,"Saturday, Jun 26",KCR,@,TEX,0.0,8.0,33-42,3.0,10.5,D,-4
