,Date,Tm,Home_Away,Opp,R,RA,W-L,Rank,GB,D/N,Streak
23,"Friday, Apr 25",CIN,@,ATL,4.0,5.0,11-12,3.0,6.0,N,-1
24,"Saturday, Apr 26",CIN,@,ATL,1.0,4.0,11-13,3.0,7.0,N,-2
25,"Sunday, Apr 27",CIN,@,ATL,0.0,1.0,11-14,3.0,7.0,D,-3
26,"Tuesday, Apr 29",CIN,Home,CHC,3.0,2.0,12-14,3.0,7.5,N,1
27,"Wednesday, Apr 30",CIN,Home,CHC,4.0,9.0,12-15,3.0,7.5,N,-1
28,"Thursday, May 1",CIN,Home,MIL,8.0,3.0,13-15,3.0,6.5,N,1
29,"Friday, May 2",CIN,Home,MIL,0.0,2.0,13-16,3.0,7.5,N,-1
30,"Saturday, May 3",CIN,Home,MIL,6.0,2.0,14-16,3.0,6.5,N,1
31,"Sunday, May 4",CIN,Home,MIL,4.0,3.0,15-16,3.0,5.5,D,2
32,"Tuesday, May 6",CIN,@,BOS,3.0,4.0,15-17,3.0,6.0,N,-1
33,"Wednesday, May 7",CIN,@,BOS,3.0,4.0,15-18,3.0,6.0,N,-2
34,"Friday, May 9",CIN,Home,COL,4.0,3.0,16-18,3.0,5.0,N,1
35,"Saturday, May 10",CIN,Home,COL,2.0,11.0,16-19,3.0,6.0,N,-1
36,"Sunday, May 11",CIN,Home,COL,4.0,1.0,17-19,3.0,6.0,D,1
37,"Tuesday, May 13",CIN,Home,SDP,1.0,2.0,17-20,3.0,7.0,N,-1
38,"Thursday, May 15 (1)",CIN,Home,SDP,5.0,0.0,18-20,3.0,7.0,D,1
39,"Thursday, May 15 (2)",CIN,Home,SDP,1.0,6.0,18-21,3.0,7.0,N,-1
40,"Friday, May 16",CIN,@,PHI,3.0,0.0,19-21,3.0,7.0,N,1
41,"Saturday, May 17",CIN,@,PHI,1.0,12.0,19-22,3.0,7.0,N,-1
42,"Sunday, May 18",CIN,@,PHI,3.0,8.0,19-23,3.0,7.0,D,-2
43,"Monday, May 19",CIN,@,WSN,4.0,3.0,20-23,3.0,6.0,N,1
44,"Tuesday, May 20",CIN,@,WSN,4.0,9.0,20-24,3.0,6.0,N,-1
45,"Wednesday, May 21",CIN,@,WSN,2.0,1.0,21-24,3.0,6.0,D,1
