,Date,Tm,Home_Away,Opp,R,RA,W-L,Rank,GB,D/N,Streak
142,"Saturday, Sep 11",TBR,@,DET,7.0,2.0,89-53,1.0,up 9.0,N,1
143,"Sunday, Sep 12",TBR,@,DET,7.0,8.0,89-54,1.0,up 9.0,D,-1
144,"Monday, Sep 13",TBR,@,TOR,1.0,8.0,89-55,1.0,up 8.0,N,-2
145,"Tuesday, Sep 14",TBR,@,TOR,2.0,0.0,90-55,1.0,up 9.0,N,1
146,"Wednesday, Sep 15",TBR,@,TOR,3.0,6.0,90-56,1.0,up 8.0,D,-1
147,"Thursday, Sep 16",TBR,Home,DET,5.0,2.0,91-56,1.0,up 8.5,N,1
148,"Friday, Sep 17",TBR,Home,DET,7.0,4.0,92-56,1.0,up 8.5,N,2
149,"Saturday, Sep 18",TBR,Home,DET,3.0,4.0,92-57,1.0,up 7.5,D,-1
150,"Sunday, Sep 19",TBR,Home,DET,0.0,2.0,92-58,1.0,up 6.5,D,-2
151,"Monday, Sep 20",TBR,Home,TOR,6.0,4.0,93-58,1.0,up 7.0,N,1
152,"Tuesday, Sep 21",TBR,Home,TOR,2.0,4.0,93-59,1.0,up 6.0,N,-1
153,"Wednesday, Sep 22",TBR,Home,TOR,7.0,1.0,94-59,1.0,up 6.0,D,1
154,"Friday, Sep 24",TBR,Home,MIA,8.0,0.0,95-59,1.0,up 7.0,N,2
155,"Saturday, Sep 25",TBR,Home,MIA,7.0,3.0,96-59,1.0,up 8.0,N,3
156,"Sunday, Sep 26",TBR,Home,MIA,3.0,2.0,97-59,1.0,up 8.0,D,4
157,"Tuesday, Sep 28",TBR,@,HOU,3.0,4.0,97-60,1.0,up 7.0,N,-1
158,"Wednesday, Sep 29",TBR,@,HOU,7.0,0.0,98-60,1.0,up 8.0,N,1
159,"Thursday, Sep 30",TBR,@,HOU,2.0,3.0,98-61,1.0,up 7.0,N,-1
160,"Friday, Oct 1",TBR,@,NYY,4.0,3.0,99-61,1.0,up 8.0,N,1
161,"Saturday, Oct 2",TBR,@,NYY,12.0,2.0,100-61,1.0,up 9.0,D,2
162,"Sunday, Oct 3",TBR,@,NYY,0.0,1.0,100-62,1.0,up 8.0,D,-1
